"CAT_TRAVELLER","Category of traveller","COUNTRY","Country of stay/residence","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-03","Mar-2017",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-04","Apr-2017",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-05","May-2017",200,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-06","Jun-2017",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-07","Jul-2017",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-08","Aug-2017",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-09","Sep-2017",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-10","Oct-2017",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-11","Nov-2017",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2017-12","Dec-2017",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-01","Jan-2018",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-02","Feb-2018",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-03","Mar-2018",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-04","Apr-2018",200,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-05","May-2018",200,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-06","Jun-2018",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-07","Jul-2018",200,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-08","Aug-2018",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-09","Sep-2018",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-10","Oct-2018",600,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-11","Nov-2018",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2018-12","Dec-2018",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-01","Jan-2019",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-02","Feb-2019",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-03","Mar-2019",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-04","Apr-2019",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-05","May-2019",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-06","Jun-2019",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-07","Jul-2019",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-08","Aug-2019",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-09","Sep-2019",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-10","Oct-2019",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-11","Nov-2019",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2019-12","Dec-2019",400,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2020-01","Jan-2020",300,,
"06","Short-term (less than one year) Visitors arriving","OT2","Other North-West Europe","20","Seasonally Adjusted","M","Monthly","2020-02","Feb-2020",300,,
